shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"3-70-mjp-3.3.H","-37.8307438668457","145.051315923092","131","11304.24"
"3-70-mjp-3.3.H","-37.8307746499978","145.051542356402","132","11324.41"
"3-70-mjp-3.3.H","-37.8310905296243","145.054295064002","133","11568.71"
"3-70-mjp-3.3.H","-37.8313327920725","145.056413441067","134","11756.69"
"3-70-mjp-3.3.H","-37.8313427374655","145.056469991365","135","11761.78"
"3-70-mjp-3.3.H","-37.8313464869226","145.056697138135","136","11781.73"
"3-70-mjp-3.3.H","-37.831395088316","145.056911745965","137","11801.34"
"3-70-mjp-3.3.H","-37.8314695759721","145.057602890704","138","11862.60"
"3-70-mjp-3.3.H","-37.8317643053587","145.060174409028","139","12090.81"
"3-70-mjp-3.3.H","-37.8321343668869","145.063493896018","140","12385.23"
"3-70-mjp-3.3.H","-37.832407781053","145.06587285821","141","12596.35"
"3-70-mjp-3.3.H","-37.832566401886","145.067300385985","142","12722.96"
"3-70-mjp-3.3.H","-37.8328061975356","145.069282566009","143","12899.07"
"3-70-mjp-3.3.H","-37.8328172542948","145.069407265321","144","12910.09"
"3-70-mjp-3.3.H","-37.8331722856914","145.072375001633","145","13173.69"
"3-70-mjp-3.3.H","-37.8334016882891","145.074277947741","146","13342.75"
"3-70-mjp-3.3.H","-37.833717968867","145.07708766176","147","13591.99"
"3-70-mjp-3.3.H","-37.8339795088711","145.07930795973","148","13789.14"
"3-70-mjp-3.3.H","-37.8341902289786","145.081177345774","149","13954.97"
"3-70-mjp-3.3.H","-37.8342113919192","145.081369964004","150","13972.05"
"3-70-mjp-3.3.H","-37.8343033619066","145.083696946148","151","14176.66"
"3-70-mjp-3.3.H","-37.8344389488709","145.084829715566","152","14277.28"
"3-70-mjp-3.3.H","-37.834816960667","145.08812652637","153","14569.84"
"3-70-mjp-3.3.H","-37.8351417375729","145.090924776833","154","14818.22"
"3-70-mjp-3.3.H","-37.8354035708355","145.093179251985","155","15018.34"
"3-70-mjp-3.3.H","-37.8356554344358","145.095377185281","156","15213.38"
"3-70-mjp-3.3.H","-37.835968647095","145.09802807959","157","15448.77"
"3-70-mjp-3.3.H","-37.8361684145067","145.099795587463","158","15605.57"
"3-70-mjp-3.3.H","-37.8362663783454","145.100281686351","159","15649.63"
"3-70-mjp-3.3.H","-37.8366196177659","145.102068000704","160","15811.34"
"3-70-mjp-3.3.H","-37.8366302738906","145.102169995892","161","15820.37"
"3-70-mjp-3.3.H","-37.8369130192148","145.104617198606","162","16037.57"
"3-70-mjp-3.3.H","-37.8371529232597","145.106645076373","163","16217.64"
"3-70-mjp-3.3.H","-37.8375822997991","145.110372623923","164","16548.44"
"3-70-mjp-3.4.R","-37.8375822997991","145.110372623923","1","0.00"
"3-70-mjp-3.4.R","-37.8371538365914","145.106701869185","2","325.86"
"3-70-mjp-3.4.R","-37.8369343269984","145.104821190742","3","492.81"
"3-70-mjp-3.4.R","-37.836682637938","145.102623180009","4","687.85"
"3-70-mjp-3.4.R","-37.8366196177659","145.102068000704","5","737.10"
"3-70-mjp-3.4.R","-37.8362173050215","145.100032957549","6","921.33"
"3-70-mjp-3.4.R","-37.8361684145067","145.099795587463","7","942.87"
"3-70-mjp-3.4.R","-37.8360107345446","145.098401979046","8","1066.51"
"3-70-mjp-3.4.R","-37.835707824358","145.095830357537","9","1294.84"
"3-70-mjp-3.4.R","-37.8354767440769","145.093802330291","10","1474.78"
"3-70-mjp-3.4.R","-37.8351516665816","145.090981335367","11","1725.14"
"3-70-mjp-3.4.R","-37.8348688250266","145.088545612912","12","1941.35"
"3-70-mjp-3.4.R","-37.8344711460976","145.085147040898","13","2243.07"
"3-70-mjp-3.4.R","-37.8343033619066","145.083696946148","14","2371.78"
"3-70-mjp-3.4.R","-37.8342136129749","145.081506259341","15","2564.42"
"3-70-mjp-3.4.R","-37.8342113919192","145.081369964004","16","2576.39"
"3-70-mjp-3.4.R","-37.8340120913912","145.079647995863","17","2729.23"
"3-70-mjp-3.4.R","-37.833738767461","145.077257561621","18","2941.35"
"3-70-mjp-3.4.R","-37.8334016882891","145.074277947741","19","3205.70"
"3-70-mjp-3.4.R","-37.8332133383262","145.072680722533","20","3347.52"
"3-70-mjp-3.4.R","-37.8328699294616","145.069871755252","21","3597.15"
"3-70-mjp-3.4.R","-37.8328172542948","145.069407265321","22","3638.36"
"3-70-mjp-3.4.R","-37.832566401886","145.067300385985","23","3825.48"
"3-70-mjp-3.4.R","-37.8324291553635","145.066076823933","24","3934.02"
"3-70-mjp-3.4.R","-37.832176376235","145.063856394305","25","4131.04"
"3-70-mjp-3.4.R","-37.8317644924865","145.060185766455","26","4456.64"
"3-70-mjp-3.4.R","-37.8314260482369","145.057149541407","27","4725.93"
"3-70-mjp-3.4.R","-37.831395088316","145.056911745965","28","4747.10"
"3-70-mjp-3.4.R","-37.8313464869226","145.056697138135","29","4766.71"
"3-70-mjp-3.4.R","-37.8313427374655","145.056469991365","30","4786.66"
"3-70-mjp-3.4.R","-37.8311530223895","145.0548047224","31","4934.42"
"3-70-mjp-3.5.R","-37.8307851615511","145.051632977178","1","0.00"
"3-70-mjp-3.5.R","-37.8305982001974","145.050138093777","2","132.92"
"3-70-mjp-3.5.R","-37.8303351738542","145.047861238148","3","335.02"
"3-70-mjp-3.5.R","-37.8298799719899","145.04378291037","4","696.76"
"3-70-mjp-3.5.R","-37.8298596917106","145.043647101906","5","708.89"
"3-70-mjp-3.5.R","-37.8296206020785","145.041733244147","6","879.07"
"3-70-mjp-3.5.R","-37.8295993748952","145.041540651973","7","896.15"
"3-70-mjp-3.5.R","-37.8292717326249","145.038640665878","8","1153.44"
"3-70-mjp-3.5.R","-37.8292086028468","145.038096966423","9","1201.70"
"3-70-mjp-3.5.R","-37.8291047063313","145.037270301013","10","1275.22"
"3-70-mjp-3.5.R","-37.8287698480155","145.034484164714","11","1522.73"
"3-70-mjp-3.5.R","-37.8284518009094","145.031629437369","12","1775.94"
"3-70-mjp-3.5.R","-37.8281568342662","145.029080887975","13","2002.16"
"3-70-mjp-3.5.R","-37.8278281264573","145.026135600445","14","2263.41"
"3-70-mjp-3.5.R","-37.827780231417","145.025966451867","15","2279.19"
"3-70-mjp-3.5.R","-37.8276964953616","145.025809620405","16","2295.81"
"3-70-mjp-3.5.R","-37.8273929533763","145.025442777658","17","2342.48"
"3-70-mjp-3.5.R","-37.8272917724758","145.025320497409","18","2358.03"
"3-70-mjp-3.5.R","-37.8272454001648","145.025242202594","19","2366.62"
"3-70-mjp-3.5.R","-37.8267595158983","145.023675907445","20","2514.42"
"3-70-mjp-3.5.R","-37.8266633373994","145.023314906044","21","2547.88"
"3-70-mjp-3.5.R","-37.8266108618566","145.022873208858","22","2587.11"
"3-70-mjp-3.5.R","-37.8265331199827","145.022000451351","23","2664.25"
"3-70-mjp-3.5.R","-37.826465333806","145.021184237072","24","2736.33"
"3-70-mjp-3.5.R","-37.8264592255478","145.020820833934","25","2768.26"
"3-70-mjp-3.5.R","-37.8264705589043","145.020422880434","26","2803.23"
"3-70-mjp-3.5.R","-37.8265679578439","145.019784035664","27","2860.38"
"3-70-mjp-3.5.R","-37.8266270009608","145.019543866405","28","2882.47"
"3-70-mjp-3.5.R","-37.8273966204052","145.016546554044","29","3159.28"
"3-70-mjp-3.5.R","-37.8274048628803","145.016500886996","30","3163.40"
"3-70-mjp-3.5.R","-37.8274972512029","145.016100757094","31","3200.01"
"3-70-mjp-3.5.R","-37.8275449822011","145.015724545732","32","3233.48"
"3-70-mjp-3.5.R","-37.8275557238288","145.015292516947","33","3271.44"
"3-70-mjp-3.5.R","-37.827540398028","145.014917994686","34","3304.38"
"3-70-mjp-3.5.R","-37.8274428575612","145.013943512207","35","3390.65"
"3-70-mjp-3.5.R","-37.827208269967","145.011791107826","36","3581.48"
"3-70-mjp-3.5.R","-37.8269853387245","145.009797465676","37","3758.33"
"3-70-mjp-3.5.R","-37.8267192326794","145.007384623107","38","3972.30"
"3-70-mjp-3.5.R","-37.8264521154895","145.004915018873","39","4191.23"
"3-70-mjp-3.5.R","-37.8261964592789","145.002592822167","40","4397.16"
"3-70-mjp-3.5.R","-37.825705729364","144.998106981047","41","4794.92"
"3-70-mjp-3.5.R","-37.8254727878172","144.996068250331","42","4975.84"
"3-70-mjp-3.5.R","-37.8251856784781","144.993497023249","43","5203.92"
"3-70-mjp-3.5.R","-37.8250693661734","144.992489028203","44","5293.39"
"3-70-mjp-3.5.R","-37.8250478654821","144.992285109607","45","5311.46"
"3-70-mjp-3.5.R","-37.8250173568207","144.992081435299","46","5329.67"
"3-70-mjp-3.5.R","-37.8249854919912","144.991798269734","47","5354.79"
"3-70-mjp-3.5.R","-37.8249634089742","144.991560283877","48","5375.84"
"3-70-mjp-3.5.R","-37.8246595446261","144.989069076323","49","5597.24"
"3-70-mjp-3.5.R","-37.8243978721015","144.98694029768","50","5786.47"
"3-70-mjp-3.5.R","-37.8243694901902","144.986861541461","51","5794.07"
"3-70-mjp-3.5.R","-37.82433248898","144.986805741667","52","5800.47"
"3-70-mjp-3.5.R","-37.8242236211852","144.98676325606","53","5813.14"
"3-70-mjp-3.5.R","-37.8238460789893","144.986818960138","54","5855.40"
"3-70-mjp-3.5.R","-37.8237113534262","144.986845343259","55","5870.56"
"3-70-mjp-3.5.R","-37.8236120757359","144.986836680148","56","5881.63"
"3-70-mjp-3.5.R","-37.823547663405","144.986758903948","57","5891.52"
"3-70-mjp-3.5.R","-37.8233967452588","144.986365373135","58","5929.95"
"3-70-mjp-3.5.R","-37.8228901997042","144.984675015648","59","6088.74"
"3-70-mjp-3.5.R","-37.8226717500821","144.984022031623","60","6151.03"
"3-70-mjp-3.5.R","-37.8222878540331","144.983180422395","61","6236.39"
"3-70-mjp-3.5.R","-37.8221016721834","144.982833308688","62","6273.24"
"3-70-mjp-3.5.R","-37.8218506851193","144.982385715433","63","6321.46"
"3-70-mjp-3.5.R","-37.8212960233746","144.981571497571","64","6415.89"
"3-70-mjp-3.5.R","-37.8203376227212","144.980336598627","65","6567.96"
"3-70-mjp-3.5.R","-37.81979000655","144.979408616863","66","6669.70"
"3-70-mjp-3.5.R","-37.8193140539288","144.978455973001","67","6768.71"
"3-70-mjp-3.5.R","-37.8189780829193","144.977783526008","68","6838.60"
"3-70-mjp-3.5.R","-37.8186710816204","144.977223895967","69","6898.45"
"3-70-mjp-3.5.R","-37.818402449354","144.976799544418","70","6946.21"
"3-70-mjp-3.5.R","-37.8182256473765","144.976474928932","71","6980.85"
"3-70-mjp-3.5.R","-37.8182440827665","144.975974580698","72","7024.85"
"3-70-mjp-3.5.R","-37.8182593650987","144.975815121699","73","7038.96"
"3-70-mjp-3.5.R","-37.8182891481608","144.975450784413","74","7071.13"
"3-70-mjp-3.5.R","-37.8179829173215","144.974936588536","75","7127.69"
"3-70-mjp-3.5.R","-37.8178523199359","144.974678876694","76","7154.59"
"3-70-mjp-3.5.R","-37.8175915142604","144.974186165109","77","7206.69"
"3-70-mjp-3.5.R","-37.8174697274484","144.973916855058","78","7233.95"
"3-70-mjp-3.5.R","-37.8171086633066","144.973358731153","79","7297.31"
"3-70-mjp-3.5.R","-37.8169890246892","144.973214324472","80","7315.69"
"3-70-mjp-3.5.R","-37.8167959574268","144.972992407659","81","7344.69"
"3-70-mjp-3.5.R","-37.8165942732257","144.972793447427","82","7373.12"
"3-70-mjp-3.5.R","-37.8165304385842","144.972749754427","83","7381.19"
"3-70-mjp-3.5.R","-37.8163565586121","144.972595474054","84","7404.81"
"3-70-mjp-3.5.R","-37.8162564982928","144.972541412712","85","7416.90"
"3-70-mjp-3.5.R","-37.816010362349","144.97237775072","86","7447.82"
"3-70-mjp-3.5.R","-37.8166663796835","144.970178707425","87","7654.30"
"3-70-mjp-3.5.R","-37.816733741675","144.969904225399","88","7679.55"
"3-70-mjp-3.5.R","-37.8174572635564","144.967442008412","89","7910.31"
"3-70-mjp-3.5.R","-37.8177292308052","144.966491667017","90","7999.10"
"3-70-mjp-3.5.R","-37.8183757349135","144.964270062936","91","8207.06"
"3-70-mjp-3.5.R","-37.8192518337759","144.961258249093","92","8488.98"
"3-70-mjp-3.5.R","-37.8200683454368","144.958452493375","93","8751.63"
"3-70-mjp-3.5.R","-37.8202899358491","144.957719322482","94","8820.58"
"3-70-mjp-3.5.R","-37.8204203200709","144.957443078617","95","8848.84"
"3-70-mjp-3.5.R","-37.8207010146502","144.956481062233","96","8938.92"
"3-70-mjp-3.5.R","-37.8210151674942","144.955370428892","97","9042.54"
"3-70-mjp-3.5.R","-37.8211680320295","144.954832265782","98","9092.78"
"3-70-mjp-3.5.R","-37.8212361463556","144.954603174904","99","9114.28"
"3-70-mjp-3.5.R","-37.8216438356818","144.953171845475","100","9247.92"
"3-70-mjp-3.5.R","-37.8218221324294","144.952542085627","101","9306.68"
"3-70-mjp-3.5.R","-37.8218375801225","144.952393970672","102","9319.81"
"3-70-mjp-3.5.R","-37.8217784009251","144.952100230456","103","9346.43"
"3-70-mjp-3.5.R","-37.8217162578796","144.951636163685","104","9387.78"
"3-70-mjp-3.5.R","-37.8219736366672","144.950890606111","105","9459.24"
"3-70-mjp-3.5.R","-37.8222908990183","144.949961615533","106","9548.14"
"3-70-mjp-3.5.R","-37.8225082813456","144.948989939323","107","9636.84"
"3-70-mjp-3.5.R","-37.8226025206044","144.948192079287","108","9707.70"
"3-70-mjp-3.5.R","-37.8225365005471","144.948023496999","109","9724.23"
"3-70-mjp-3.5.R","-37.8223533843546","144.9478581586","110","9749.24"
"3-70-mjp-3.5.R","-37.8216926790426","144.947694690513","111","9824.10"
"3-70-mjp-3.5.R","-37.8202263579148","144.947326335536","112","9990.32"
"3-70-mjp-3.5.R","-37.8190913287168","144.946835212224","113","10123.70"
"3-70-mjp-3.5.R","-37.8189900695031","144.946713056296","114","10139.26"
"3-70-mjp-3.5.R","-37.8174375298042","144.946051763174","115","10321.40"
"3-70-mjp-3.5.R","-37.8159124051814","144.945412455607","116","10500.04"
"3-70-mjp-3.5.R","-37.8155127125208","144.945230423868","117","10547.28"
"3-70-mjp-3.5.R","-37.8152130914751","144.945102416865","118","10582.44"
"3-70-mjp-3.5.R","-37.814995131139","144.945006224922","119","10608.11"
"3-70-mjp-3.5.R","-37.8142315757471","144.944629818581","120","10699.22"
"3-70-mjp-3.5.R","-37.813931755918","144.94449046212","121","10734.74"
"3-70-mjp-3.5.R","-37.8137674429341","144.944370066661","122","10755.85"
"3-70-mjp-3.5.R","-37.8135663074449","144.944205255845","123","10782.49"
"3-70-mjp-3.5.R","-37.8132170887274","144.943817368516","124","10834.15"
"3-70-mjp-3.5.R","-37.8127996610407","144.943136038037","125","10909.89"
"3-70-mjp-3.5.R","-37.8128405326876","144.94289636004","126","10931.43"
"3-70-mjp-3.5.R","-37.8133571637508","144.941518903617","127","11065.38"
"3-70-mjp-3.5.R","-37.813753633423","144.940485548747","128","11166.29"
"3-70-mjp-3.5.R","-37.8144087879006","144.938786141643","129","11332.40"
"3-70-mjp-3.6.R","-37.8375822997991","145.110372623923","1","0.00"
"3-70-mjp-3.6.R","-37.8371538365914","145.106701869185","2","325.86"
"3-70-mjp-3.6.R","-37.8369343269984","145.104821190742","3","492.81"
"3-70-mjp-3.6.R","-37.836682637938","145.102623180009","4","687.85"
"3-70-mjp-3.6.R","-37.8366196177659","145.102068000704","5","737.10"
"3-70-mjp-3.6.R","-37.8362173050215","145.100032957549","6","921.33"
"3-70-mjp-3.6.R","-37.8361684145067","145.099795587463","7","942.87"
"3-70-mjp-3.6.R","-37.8360107345446","145.098401979046","8","1066.51"
"3-70-mjp-3.6.R","-37.835707824358","145.095830357537","9","1294.84"
"3-70-mjp-3.6.R","-37.8354767440769","145.093802330291","10","1474.78"
"3-70-mjp-3.6.R","-37.8351516665816","145.090981335367","11","1725.14"
"3-70-mjp-3.6.R","-37.8348688250266","145.088545612912","12","1941.35"
"3-70-mjp-3.6.R","-37.8344711460976","145.085147040898","13","2243.07"
"3-70-mjp-3.6.R","-37.8343033619066","145.083696946148","14","2371.78"
"3-70-mjp-3.6.R","-37.8342136129749","145.081506259341","15","2564.42"
"3-70-mjp-3.6.R","-37.8342113919192","145.081369964004","16","2576.39"
"3-70-mjp-3.6.R","-37.8340120913912","145.079647995863","17","2729.23"
"3-70-mjp-3.6.R","-37.833738767461","145.077257561621","18","2941.35"
"3-70-mjp-3.6.R","-37.8334016882891","145.074277947741","19","3205.70"
"3-70-mjp-3.6.R","-37.8332133383262","145.072680722533","20","3347.52"
"3-70-mjp-3.6.R","-37.8328699294616","145.069871755252","21","3597.15"
"3-70-mjp-3.6.R","-37.8328172542948","145.069407265321","22","3638.36"
"3-70-mjp-3.6.R","-37.832566401886","145.067300385985","23","3825.48"
"3-70-mjp-3.6.R","-37.8324291553635","145.066076823933","24","3934.02"
"3-70-mjp-3.6.R","-37.832176376235","145.063856394305","25","4131.04"
"3-70-mjp-3.6.R","-37.8317644924865","145.060185766455","26","4456.64"
"3-70-mjp-3.6.R","-37.8314260482369","145.057149541407","27","4725.93"
"3-70-mjp-3.6.R","-37.831395088316","145.056911745965","28","4747.10"
"3-70-mjp-3.6.R","-37.8313464869226","145.056697138135","29","4766.71"
"3-70-mjp-3.6.R","-37.8313427374655","145.056469991365","30","4786.66"
"3-70-mjp-3.6.R","-37.8311530223895","145.0548047224","31","4934.42"
"3-70-mjp-3.6.R","-37.8307851615511","145.051632977178","32","5215.97"
"3-70-mjp-3.6.R","-37.8305982001974","145.050138093777","33","5348.89"
"3-70-mjp-3.6.R","-37.8303351738542","145.047861238148","34","5550.98"
"3-70-mjp-3.6.R","-37.8298799719899","145.04378291037","35","5912.72"
"3-70-mjp-3.6.R","-37.8298596917106","145.043647101906","36","5924.86"
"3-70-mjp-3.6.R","-37.8296206020785","145.041733244147","37","6095.04"
"3-70-mjp-3.6.R","-37.8295993748952","145.041540651973","38","6112.12"
"3-70-mjp-3.6.R","-37.8292717326249","145.038640665878","39","6369.40"
"3-70-mjp-3.6.R","-37.8292086028468","145.038096966423","40","6417.67"
"3-70-mjp-3.6.R","-37.8291047063313","145.037270301013","41","6491.18"
"3-70-mjp-3.6.R","-37.8287698480155","145.034484164714","42","6738.70"
"3-70-mjp-3.6.R","-37.8284518009094","145.031629437369","43","6991.90"
"3-70-mjp-3.6.R","-37.8281568342662","145.029080887975","44","7218.13"
"3-70-mjp-3.6.R","-37.8278281264573","145.026135600445","45","7479.37"
"3-70-mjp-3.6.R","-37.827780231417","145.025966451867","46","7495.16"
"3-70-mjp-3.6.R","-37.8276964953616","145.025809620405","47","7511.78"
"3-70-mjp-3.6.R","-37.8273929533763","145.025442777658","48","7558.44"
"3-70-mjp-3.6.R","-37.8272917724758","145.025320497409","49","7574.00"
"3-70-mjp-3.6.R","-37.8272454001648","145.025242202594","50","7582.59"
"3-70-mjp-3.6.R","-37.8267595158983","145.023675907445","51","7730.39"
"3-70-mjp-3.6.R","-37.8266633373994","145.023314906044","52","7763.85"
"3-70-mjp-3.6.R","-37.8266108618566","145.022873208858","53","7803.08"
"3-70-mjp-3.6.R","-37.8265331199827","145.022000451351","54","7880.22"
"3-70-mjp-3.6.R","-37.826465333806","145.021184237072","55","7952.30"
"3-70-mjp-3.6.R","-37.8264592255478","145.020820833934","56","7984.23"
"3-70-mjp-3.6.R","-37.8264705589043","145.020422880434","57","8019.20"
"3-70-mjp-3.6.R","-37.8265679578439","145.019784035664","58","8076.35"
"3-70-mjp-3.6.R","-37.8266270009608","145.019543866405","59","8098.44"
"3-70-mjp-3.6.R","-37.8273966204052","145.016546554044","60","8375.25"
"3-70-mjp-3.6.R","-37.8274048628803","145.016500886996","61","8379.37"
"3-70-mjp-3.6.R","-37.8274972512029","145.016100757094","62","8415.98"
"3-70-mjp-3.6.R","-37.8275449822011","145.015724545732","63","8449.45"
"3-70-mjp-3.6.R","-37.8275557238288","145.015292516947","64","8487.41"
"3-70-mjp-3.6.R","-37.827540398028","145.014917994686","65","8520.35"
"3-70-mjp-3.6.R","-37.8274428575612","145.013943512207","66","8606.62"
"3-70-mjp-3.6.R","-37.827208269967","145.011791107826","67","8797.45"
"3-70-mjp-3.6.R","-37.8269853387245","145.009797465676","68","8974.30"
"3-70-mjp-3.6.R","-37.8267192326794","145.007384623107","69","9188.27"
"3-70-mjp-3.6.R","-37.8264521154895","145.004915018873","70","9407.20"
"3-70-mjp-3.6.R","-37.8261964592789","145.002592822167","71","9613.13"
"3-70-mjp-3.6.R","-37.825705729364","144.998106981047","72","10010.88"
"3-70-mjp-3.6.R","-37.8254727878172","144.996068250331","73","10191.81"
"3-70-mjp-3.6.R","-37.8251856784781","144.993497023249","74","10419.89"
"3-70-mjp-3.6.R","-37.8250693661734","144.992489028203","75","10509.36"
"3-70-mjp-3.6.R","-37.8250478654821","144.992285109607","76","10527.43"
"3-70-mjp-3.6.R","-37.8250173568207","144.992081435299","77","10545.64"
"3-70-mjp-3.6.R","-37.8249854919912","144.991798269734","78","10570.76"
"3-70-mjp-3.6.R","-37.8249634089742","144.991560283877","79","10591.81"
"3-70-mjp-3.6.R","-37.8246595446261","144.989069076323","80","10813.21"
"3-70-mjp-3.6.R","-37.8243978721015","144.98694029768","81","11002.43"
"3-70-mjp-3.6.R","-37.8243694901902","144.986861541461","82","11010.04"
"3-70-mjp-3.6.R","-37.82433248898","144.986805741667","83","11016.44"
"3-70-mjp-3.6.R","-37.8242236211852","144.98676325606","84","11029.10"
"3-70-mjp-3.6.R","-37.8238460789893","144.986818960138","85","11071.37"
"3-70-mjp-3.6.R","-37.8237113534262","144.986845343259","86","11086.53"
"3-70-mjp-3.6.R","-37.8236120757359","144.986836680148","87","11097.59"
"3-70-mjp-3.6.R","-37.823547663405","144.986758903948","88","11107.49"
"3-70-mjp-3.6.R","-37.8233967452588","144.986365373135","89","11145.91"
"3-70-mjp-3.6.R","-37.8228901997042","144.984675015648","90","11304.71"
"3-70-mjp-3.6.R","-37.8226717500821","144.984022031623","91","11367.00"
"3-70-mjp-3.6.R","-37.8222878540331","144.983180422395","92","11452.36"
"3-70-mjp-3.6.R","-37.8221016721834","144.982833308688","93","11489.21"
"3-70-mjp-3.6.R","-37.8218506851193","144.982385715433","94","11537.42"
"3-70-mjp-3.6.R","-37.8212960233746","144.981571497571","95","11631.86"
"3-70-mjp-3.6.R","-37.8203376227212","144.980336598627","96","11783.92"
"3-70-mjp-3.6.R","-37.81979000655","144.979408616863","97","11885.67"
"3-70-mjp-3.6.R","-37.8193140539288","144.978455973001","98","11984.68"
"3-70-mjp-3.6.R","-37.8189780829193","144.977783526008","99","12054.57"
"3-70-mjp-3.6.R","-37.8186710816204","144.977223895967","100","12114.42"
"3-70-mjp-3.6.R","-37.818402449354","144.976799544418","101","12162.18"
"3-70-mjp-3.6.R","-37.8182256473765","144.976474928932","102","12196.82"
"3-70-mjp-3.6.R","-37.8182440827665","144.975974580698","103","12240.82"
"3-70-mjp-3.6.R","-37.8182593650987","144.975815121699","104","12254.92"
"3-70-mjp-3.6.R","-37.8182891481608","144.975450784413","105","12287.10"
"3-70-mjp-3.6.R","-37.8179829173215","144.974936588536","106","12343.66"
"3-70-mjp-3.6.R","-37.8178523199359","144.974678876694","107","12370.56"
"3-70-mjp-3.6.R","-37.8175915142604","144.974186165109","108","12422.66"
"3-70-mjp-3.6.R","-37.8174697274484","144.973916855058","109","12449.91"
"3-70-mjp-3.6.R","-37.8171086633066","144.973358731153","110","12513.28"
"3-70-mjp-3.6.R","-37.8169890246892","144.973214324472","111","12531.66"
"3-70-mjp-3.6.R","-37.8167959574268","144.972992407659","112","12560.66"
"3-70-mjp-3.6.R","-37.8165942732257","144.972793447427","113","12589.09"
"3-70-mjp-3.6.R","-37.8165304385842","144.972749754427","114","12597.16"
"3-70-mjp-3.6.R","-37.8163565586121","144.972595474054","115","12620.77"
"3-70-mjp-3.6.R","-37.8162564982928","144.972541412712","116","12632.87"
"3-70-mjp-3.6.R","-37.816010362349","144.97237775072","117","12663.79"
"3-70-mjp-3.6.R","-37.8166663796835","144.970178707425","118","12870.27"
"3-70-mjp-3.6.R","-37.816733741675","144.969904225399","119","12895.52"
"3-70-mjp-3.6.R","-37.8174572635564","144.967442008412","120","13126.28"
"3-70-mjp-3.6.R","-37.8177292308052","144.966491667017","121","13215.06"
"3-70-mjp-3.6.R","-37.8183757349135","144.964270062936","122","13423.03"
"3-70-mjp-3.6.R","-37.8192518337759","144.961258249093","123","13704.95"
"3-70-mjp-3.6.R","-37.8200683454368","144.958452493375","124","13967.59"
"3-70-mjp-3.6.R","-37.8202899358491","144.957719322482","125","14036.55"
"3-70-mjp-3.6.R","-37.8204203200709","144.957443078617","126","14064.81"
"3-70-mjp-3.6.R","-37.8207010146502","144.956481062233","127","14154.89"
"3-70-mjp-3.6.R","-37.8210151674942","144.955370428892","128","14258.51"
"3-70-mjp-3.6.R","-37.8211680320295","144.954832265782","129","14308.75"
"3-70-mjp-3.6.R","-37.8212361463556","144.954603174904","130","14330.25"
"3-70-mjp-3.6.R","-37.8216438356818","144.953171845475","131","14463.89"
"3-70-mjp-3.6.R","-37.8218221324294","144.952542085627","132","14522.65"
"3-70-mjp-3.6.R","-37.8218375801225","144.952393970672","133","14535.77"
"3-70-mjp-3.6.R","-37.8217784009251","144.952100230456","134","14562.40"
"3-70-mjp-3.6.R","-37.8217162578796","144.951636163685","135","14603.74"
"3-70-mjp-3.6.R","-37.8219736366672","144.950890606111","136","14675.21"
"3-70-mjp-3.6.R","-37.8222908990183","144.949961615533","137","14764.11"
"3-70-mjp-3.6.R","-37.8225082813456","144.948989939323","138","14852.81"
"3-70-mjp-3.6.R","-37.8226025206044","144.948192079287","139","14923.67"
"3-70-mjp-3.6.R","-37.8225365005471","144.948023496999","140","14940.20"
"3-70-mjp-3.6.R","-37.8223533843546","144.9478581586","141","14965.21"
"3-70-mjp-3.6.R","-37.8216926790426","144.947694690513","142","15040.06"
"3-70-mjp-3.6.R","-37.8202263579148","144.947326335536","143","15206.29"
"3-70-mjp-3.6.R","-37.8190913287168","144.946835212224","144","15339.67"
"3-70-mjp-3.6.R","-37.8189900695031","144.946713056296","145","15355.22"
"3-70-mjp-3.6.R","-37.8174375298042","144.946051763174","146","15537.37"
"3-70-mjp-3.6.R","-37.8159124051814","144.945412455607","147","15716.01"
"3-70-mjp-3.6.R","-37.8155127125208","144.945230423868","148","15763.24"
"3-70-mjp-3.6.R","-37.8152130914751","144.945102416865","149","15798.41"
"3-70-mjp-3.6.R","-37.814995131139","144.945006224922","150","15824.07"
"3-70-mjp-3.6.R","-37.8142315757471","144.944629818581","151","15915.19"
"3-70-mjp-3.6.R","-37.813931755918","144.94449046212","152","15950.70"
"3-70-mjp-3.6.R","-37.8137674429341","144.944370066661","153","15971.81"
"3-70-mjp-3.6.R","-37.8135663074449","144.944205255845","154","15998.46"
"3-70-mjp-3.6.R","-37.8132170887274","144.943817368516","155","16050.12"
"3-70-mjp-3.6.R","-37.8127996610407","144.943136038037","156","16125.86"
"3-70-mjp-3.6.R","-37.8128405326876","144.94289636004","157","16147.40"
"3-70-mjp-3.6.R","-37.8133571637508","144.941518903617","158","16281.35"
"3-70-mjp-3.6.R","-37.813753633423","144.940485548747","159","16382.26"
"3-70-mjp-3.6.R","-37.8144087879006","144.938786141643","160","16548.37"
"3-70-mjp-4.1.H","-37.8313327920725","145.056413441067","1","0.00"
"3-70-mjp-4.1.H","-37.8313427374655","145.056469991365","2","5.09"
"3-70-mjp-4.1.H","-37.8313464869226","145.056697138135","3","25.04"
"3-70-mjp-4.1.H","-37.831395088316","145.056911745965","4","44.65"
"3-70-mjp-4.1.H","-37.8314695759721","145.057602890704","5","105.91"
