population,population_density,percentage_working_population,internal_arrivals,nBusiness,nHouses,nTownhouses,nApartments,nDwellings,median_income,nJob,percentage_year_12,nEmployed,nUnEmployed,nRented,nHomeless,year,region,median
1046.4380952380598,19.802857142858556,123.20000000018626,13276.0,41.10000000000582,163.04761904769111,151.81904761904752,274.19047619047615,189.71428571431898,27330.299999999814,117.5,33.88333333333321,342.4666666666744,50.66666666666788,83.19999999998254,2.600000000000364,2001,Alfredton,150.0
1046.4380952380598,19.802857142858556,123.20000000018626,12767.0,41.10000000000582,163.04761904769111,155.33333333333303,274.3333333333333,189.71428571431898,28802.799999999814,117.5,35.273333333333085,342.4666666666744,65.26666666667006,83.19999999998254,2.600000000000364,2002,Alfredton,160.0
1046.4380952380598,19.802857142858556,123.20000000018626,12258.0,41.10000000000582,163.04761904769111,158.84761904761945,274.4761904761904,189.71428571431898,30275.299999999814,117.5,36.66333333333296,342.4666666666744,79.8666666666686,83.19999999998254,2.600000000000364,2003,Alfredton,170.0
1046.4380952380598,19.802857142858556,123.20000000018626,11749.0,41.10000000000582,163.04761904769111,162.36190476190495,274.6190476190476,189.71428571431898,31747.799999999814,801.3999999999069,38.053333333333285,786.8666666666977,94.46666666666715,83.19999999998254,2.600000000000364,2004,Alfredton,175.0
1046.4380952380598,19.802857142858556,123.20000000018626,11240.0,41.10000000000582,163.04761904769111,165.87619047619046,274.7619047619047,189.71428571431898,33220.299999999814,1485.3000000000466,39.44333333333316,1231.266666666721,109.06666666666933,83.19999999998254,2.600000000000364,2005,Alfredton,180.0
1046.4380952380598,19.802857142858556,123.20000000018626,10731.0,41.10000000000582,163.04761904769111,169.39047619047597,274.90476190476187,189.71428571431898,34692.799999999814,2169.1999999999534,40.83333333333303,1675.6666666666279,123.66666666666788,83.19999999998254,2.600000000000364,2006,Alfredton,190.0
1046.4380952380598,19.802857142858556,824.9000000001397,10222.0,41.10000000000582,163.04761904769111,172.90476190476238,275.04761904761904,189.71428571431898,36165.299999999814,2853.100000000093,42.22333333333336,2120.066666666651,138.26666666667006,83.19999999998254,2.600000000000364,2007,Alfredton,197.0
2170.3809523810633,41.12857142856956,1526.6000000000931,9713.0,41.10000000000582,163.04761904769111,176.4190476190479,275.19047619047615,614.6571428570896,37637.799999999814,3537.0,43.61333333333323,2564.4666666666744,152.8666666666686,191.39999999999418,2.600000000000364,2008,Alfredton,220.0
3294.323809523601,62.45428571428056,2228.3000000000466,9204.0,41.10000000000582,584.3333333333721,179.9333333333334,275.3333333333333,1039.5999999999767,39110.299999999814,4220.899999999907,45.0033333333331,3008.8666666666977,167.46666666666715,299.6000000000058,2.600000000000364,2009,Alfredton,230.0
4418.266666666605,83.77999999999884,2930.0,8695.0,41.10000000000582,1005.6190476190532,183.4476190476189,275.4761904761904,1464.5428571428638,40582.799999999814,4904.800000000047,46.393333333332976,3453.266666666721,182.06666666666933,407.79999999998836,2.600000000000364,2010,Alfredton,240.0
5542.209523809608,105.10571428570984,3631.7000000001863,8186.0,41.10000000000582,1426.9047619047342,186.96190476190532,275.6190476190476,1889.4857142857509,42055.299999999814,5588.699999999953,47.7833333333333,3897.666666666628,196.66666666666788,516.0,2.600000000000364,2011,Alfredton,260.0
6666.152380952146,126.43142857142811,4333.40000000014,7677.0,41.10000000000582,1848.1904761905316,190.47619047619082,275.7619047619047,2314.4285714285215,43527.799999999814,6272.600000000093,49.173333333333176,4342.066666666651,211.26666666667006,624.1999999999825,2.600000000000364,2012,Alfredton,265.0
7790.095238095149,147.75714285713912,5035.100000000093,7168.0,148.0,2269.4761904762127,193.99047619047633,275.90476190476187,2739.3714285714086,45000.299999999814,6956.5,50.56333333333305,4786.466666666674,225.8666666666686,732.3999999999942,8.200000000000728,2013,Alfredton,260.0
