property_url,name,cost_text,latitude,longitude,bed_info,bath_info,parking,date_available,desc,post_code,region,matched_region_x,Children enrolled in a preschool or preschool program (no.),Estimated resident population (no.),Land area (ha),Median monthly household mortgage payment ($),Median price of established house transfers ($),Median total income (excl. Government pensions and allowances) ($),Median weekly household rental payment ($),Number of jobs,Working age population (aged 15-64 years) (%),matched_region_y,avg_crime_count,region_encoded,property_type_House,property_type_New Apartments / Off the Plan,property_type_New House & Land,property_type_Studio,property_type_Terrace,property_type_Townhouse,property_type_Villa,nearest_station_index,haversine_distance,property_coords,station_coords,nearest_station_name,property_index,route_distance_m,route_duration_s,distance_to_hospital,nearest_hospital_name,distance_to_police_station,nearest_police_station_name,distance_to_fire_station,nearest_fire_station_name,distance_to_university_college,nearest_university_college_name,distance_to_melbourne_central,"distance_to_the_university_of_melbourne,_parkville_campus",distance_to_la_trobe_university_(bundoora_campus),"distance_to_monash_university,_clayton_campus",distance_to_deakin_university_-_burwood_campus,distance_to_shop,nearest_shop_name,kindergarten_count_within_1000m,secondary_primary_school_count_within_3000m,restaurant_bar_count_within_1000m,cinema_theatre_count_within_3000m,shop_count_within_1000m,park_count_within_1000m
https://www.domain.com.au/512-1-lynne-avenue-wantirna-south-vic-3152-17188658,"512/1 Lynne Avenue, Wantirna South VIC 3152",450.0,-37.8710733,145.2394158,1,1,1,"Friday, 20th September 2024",**An Inspection is a must. No application will be considered unless you have inspected it**,3152,Wantirna South,Wantirna South,216.0,18164.0,1335.6,2100.0,1132000.0,48547.0,426.0,14354.0,61.5,Wantirna South,98.2,274,0,0,0,0,0,0,0,340,4120.434544295585,"[145.2394158, -37.8710733]","[145.28438514597, -37.860451799848]",Boronia Railway Station (Boronia),2750,6401.67,556.06,2595.7108416247806,Knox Private Hospital,270.4525317115147,Knox Police Station,2562.2787703186227,Fire Station No. 85,510.2066880771863,Swinburne University of Technology - Wantirna Campus,10111.625276173594,11522.842256969168,23805.974568323574,25190.143167771497,25739.64913610824,324.89621191424294,Coles,1,23,17,1,4,21
https://www.domain.com.au/5-56-huon-creek-road-wodonga-vic-3690-17188538,"5/56 Huon Creek Road, Wodonga VIC 3690",340.0,-36.1478464,146.8737687,2,1,1,"Monday, 30th September 2024","NEAT 2 BEDROOM UNIT
This unit is perfectly positioned close to walking tracks, shops and just 3.5km to Wodonga's CBD. 
Featuring; 
- 2 bedrooms both with built in robes
- Kitchen with plenty of storage
- Open plan living/dining area
- Combined bathroom &amp; laundry
- Split system heating &amp; cooling 
- Small courtyard
- Single carport (allocated car space)
- Small storage cupboard",3690,Wodonga,Wodonga,320.0,14814.0,3031.3,1300.0,485000.0,50971.0,260.0,13254.0,61.3,Wodonga,106.8,285,0,0,0,0,0,0,0,131,4677.7381215924015,"[146.8737687, -36.1478464]","[146.871265677398, -36.105827099168]",Wodonga Railway Station (Wodonga),2751,5853.98,704.92,1040.8342653576512,Murray Valley Private Hospital,3208.160700937784,Wodonga Police Complex,2977.192935277754,Wodonga Fire Station,1616.9526697281026,Murray Valley Centre,238227.10762404575,245044.11236312738,249476.43248224922,250465.52640452812,250940.52216774775,1976.5767908729047,Woolworths,0,9,0,0,0,12
https://www.domain.com.au/1-11-fitzgerald-road-essendon-vic-3040-17188423,"1/11 Fitzgerald Road, Essendon VIC 3040",375.0,-37.7548667,144.9267782,1,1,1,"Thursday, 26th September 2024","** BOOK INSPECTION ONLINE **
Nestled in the heart of Essendon, this charming apartment offers a cozy and convenient lifestyle that's perfect for those looking for a place to call home. Entry-level excellence, this ground-floor apartment is situated in a boutique block of only six. Step inside to discover an open-concept living and dining area flooded with natural light. The layout offers a",3040,Essendon,Essendon West  Aberfeldie,175.0,16628.0,488.9,2400.0,1618500.0,50971.0,382.0,15184.0,68.3,Essendon,91.6,108,0,0,0,0,0,0,0,498,938.8664438421878,"[144.9267782, -37.7548667]","[144.916197501013, -37.7560116950915]",Essendon Railway Station (Essendon),2752,1669.92,258.83,2383.2017546369775,North West Day Hospital,1102.2659858069326,Moonee Ponds Police Station,1959.5744046595726,Fire Station No. 50,389.4581531205276,Kangan Batman TAFE Essendon Campus,5978.202752375734,6938.710318767282,11589.332341841004,19121.91829482132,25304.960933386286,989.8866685005718,Foodworks,3,30,7,3,1,14
https://www.domain.com.au/12-2-greenfield-drive-clayton-vic-3168-13879344,"12/2 Greenfield Drive, Clayton VIC 3168",500.0,-37.9231684,145.1286286,2,1,1,"Thursday, 26th September 2024","With an open plan design this immaculate 2 bedroom large apartment located within a short distance to Clayton Train Station and Monash University comprises and features: open plan lounge dining, kitchen meals with gas cook top electric oven, split heating/cooling system, bathroom, laundry single car space, outdoor pool access , x1 car space, balcony and much more in character.",3168,Clayton,Clayton South,153.0,14740.0,793.8,1997.0,930000.0,42781.0,381.0,12027.0,71.1,Clayton South,81.2,73,0,0,0,0,0,0,0,384,729.6654540070273,"[145.1286286, -37.9231684]","[145.120534360257, -37.92468255202]",Clayton Railway Station (Clayton),2753,1323.06,234.8,584.1708133313517,Monash Children's Hospital,802.4725181153912,Clayton,2037.2842206059531,Fire Station No. 29,799.9444376349768,Mannix College,1473.5678909606572,8870.115710067677,19203.009200239554,20042.67561818362,23838.331020877395,719.8367470528837,India At Home,1,14,41,2,7,11
https://www.domain.com.au/6-51-stephen-street-yarraville-vic-3013-17188315,"6/51 Stephen Street, Yarraville VIC 3013",550.0,-37.8127783,144.8952991,2,1,1,"Saturday, 7th September 2024",Its not often you get a ground floor apartment with a brilliant renovation and room to swing the cat !,3013,Yarraville,Yarraville,214.0,16020.0,562.0,2500.0,1147000.0,71512.0,462.0,14242.0,71.0,Yarraville,45.6,289,0,0,0,0,0,0,0,463,420.8303912762592,"[144.8952991, -37.8127783]","[144.895671569116, -37.8090051386803]",Seddon Railway Station (Seddon),2754,465.42,83.77,2321.940502262054,Western Private Hospital,1125.2296195954573,Footscray Police Station,1626.027595150692,Fireboat Station,961.2232438033586,Victoria University (Footscray Nicholson Campus),5785.3455904132015,5960.38593745944,17208.779535454563,19404.95057928641,23805.90556304071,536.5857072307286,Woolworths Metro,2,15,22,3,5,20
https://www.domain.com.au/17-18-26-marlesford-crescent-berwick-vic-3806-17188310,"17/18-26 Marlesford Crescent, Berwick VIC 3806",580.0,-38.055312,145.345682,2,2,2,"Saturday, 12th October 2024","Set in the quality Wicklow Gardens complex in Berwick is your chance to live and enjoy the benefits of this wonderful gated community. Located close to schools, the freeway, and public transport. This home includes two bedrooms plus a study (or third bedroom) with an ensuite and walk-in robe to the master bedroom. Two living areas consist of a front lounge room which leads to the open plan kitchen",3806,Berwick,Berwick  North,314.0,23563.0,1974.8,2000.0,902000.0,54102.0,380.0,17770.0,62.1,Berwick,69.4,32,0,0,0,0,0,0,0,354,1657.2213805256958,"[145.345682, -38.055312]","[145.345726085505, -38.0404082905026]",Berwick Railway Station (Berwick),2755,2827.86,396.98,1099.332671330271,St John of God Berwick Hospital,4464.194668405168,Narre Warren Police Station,2014.0129350840145,Berwick Fire Station,1448.133660394813,Chisholm Institute,24371.82063332762,31107.901307207543,43224.158632532686,44045.308081105926,45609.18866294445,854.4250411062188,Coles,3,12,5,0,4,10
https://www.domain.com.au/5-12-manly-street-werribee-vic-3030-17188277,"5/12 Manly Street, Werribee VIC 3030",390.0,-37.8984233,144.659973,2,1,1,Available Now,"IMPORTANT: PLEASE REGISTER
You will be sent a reminder of the inspection time. Or if no times yet scheduled, you will be notified of inspection times or any changes or cancellations to existing open for inspection times that you are registered for. This is important as open for inspections are often cancelled for numerous reasons!",3030,Werribee,Werribee  South,249.0,17832.0,11403.3,2000.0,718000.0,54507.0,351.0,12577.0,66.3,Werribee South,154.6,280,0,0,0,0,0,0,0,390,146.1651236613088,"[144.659973, -37.8984233]","[144.661118011171, -37.8993780465718]",Werribee Railway Station (Werribee),2756,177.74,42.5,3698.0268698081363,Werribee Mercy Hospital,1950.7199747206969,Werribee Police Station,751.9641570297794,Werribee Fire Brigade,2438.4535863841984,GOTAFE Werribee Campus,28358.663055024295,28420.424231551413,39709.977595704055,40179.89150458152,41795.06831089416,267.0140470996513,Woolworths,0,14,11,1,6,13
https://www.domain.com.au/3-12-canterbury-place-brighton-vic-3186-17188206,"3/12 Canterbury Place, Brighton VIC 3186",580.0,-37.9257041,144.9886892,2,1,1,"Monday, 30th September 2024","Situated in an ideal location in a quiet cul-de-sac directly opposite Brighton's beautiful foreshore gardens and beach and in a block of only four, this unit is updated and ready for a new person to call it home. Comprising: a modern galley kitchen with dishwasher and gas cooking overlooking a spacious, light-filled living room with polished parquetry flooring and reverse cycle air-conditioning. A",3186,Brighton,Brighton Vic.,226.0,23547.0,820.0,3467.0,3298000.0,69865.0,600.0,18066.0,59.5,Brighton,48.2,41,0,0,0,0,0,0,0,419,95.84111232251186,"[144.9886892, -37.9257041]","[144.989153550273, -37.9264843202788]",Brighton Beach Railway Station (Brighton),2757,381.1,79.73,1547.914877981786,Brighton Cabrini,2852.9256023479134,Bayside Police Station,4199.6297466173855,Fire Station No. 32,5586.155541385864,Holmesglen TAFE Moorabbin Campus,13026.906727770654,13029.673349639741,13998.158766135222,14139.904409679979,23719.00507356729,1277.28282552699,Woolworths,1,11,0,4,0,4
https://www.domain.com.au/4-305-riversdale-road-hawthorn-east-vic-3123-17188136,"4/305 Riversdale Road, Hawthorn East VIC 3123",550.0,-37.830116,145.0475192,2,1,1,Available Now,Feast your eyes on this bright two bedroom apartment just minutes from both Camberwell Junction and Hawthorn amenities.,3123,Hawthorn East,Hawthorn East,173.0,16878.0,382.4,2492.0,3262500.0,61319.0,411.0,14730.0,71.3,Hawthorn East,41.2,138,0,0,0,0,0,0,0,372,870.6950478738225,"[145.0475192, -37.830116]","[145.045843657131, -37.8223983064671]",Auburn Railway Station (Hawthorn East),2758,1304.93,161.34,1885.951985122056,Epworth Camberwell,1085.4071405045734,Camberwell Police Station,1148.780321784732,Fire Station No. 18,976.3724658229827,"The University of Melbourne, Hawthorn Campus",5930.727816479647,7738.252921594525,8327.272564476685,11911.006520923838,12471.890709560676,780.3199413058497,Coles,2,34,33,5,3,8
https://www.domain.com.au/5-6-rockley-road-south-yarra-vic-3141-17182880,"5/6 Rockley Road, South Yarra VIC 3141",750.0,-37.8386959,144.9998712,2,2,1,"Tuesday, 24th September 2024","Located in the beautiful tree-lined Rockley Road, this light and bright apartment will be sure to impress. Features include two bedrooms both with built in robes; main bedroom with ensuite and a large central bathroom with laundry facilities and separate toilet. The kitchen features a wrap-around bench with breakfast bar, dishwasher and stainless steel appliances. The huge lounge room and separate",3141,South Yarra,South Yarra  West,52.0,6789.0,150.3,2100.0,4100000.0,69578.0,457.0,7380.0,69.1,South Yarra,84.2,243,0,0,0,0,0,0,0,428,661.7285305986996,"[144.9998712, -37.8386959]","[144.992342213835, -37.838449349083]",South Yarra Railway Station (South Yarra),2759,827.67,113.44,1740.385319634042,Alfred Hospital,1012.392907614313,Prahran,1116.4470978008972,Fire Rescue Victoria - Burnley Complex,1477.6467741713893,Kangan Institute Cremorne Campus,4519.582892542796,5401.72712855754,9917.898465905067,14129.425518039812,14423.955323882446,303.4241977812134,Woolworths,0,38,48,9,10,21
https://www.domain.com.au/2-37-broadway-bonbeach-vic-3196-17188091,"2/37 Broadway, Bonbeach VIC 3196",530.0,-38.058572,145.12352,2,1,1,Available Now,"Walking distance to Bicentennial Park, Chelsea specialty shops, train station and the beach. Be quick to secure this slice of Bonbeach heaven.",3196,Bonbeach,Chelsea  Bonbeach,265.0,15601.0,542.3,2065.0,1100000.0,58489.0,381.0,11759.0,63.8,Bonbeach,154.4,66,0,0,0,0,0,0,0,330,785.3909748517669,"[145.12352, -38.058572]","[145.120024795424, -38.0650770377183]",Bonbeach Railway Station (Bonbeach),2760,975.69,99.68,8756.90617046614,Como Private Hospital,1027.0295083010076,Chelsea Police Station,1787.2876973312239,Patterson River Fire Brigade,5090.189219974663,Fire Services South Eastern Training Ground,16414.343648662427,23833.13034416678,30987.489764936676,31951.84447103699,38418.16172870351,735.689376060839,Chelsea Market,0,9,6,0,3,7
https://www.domain.com.au/3-7-college-parade-kew-vic-3101-17187742,"3/7 College Parade, Kew VIC 3101",540.0,-37.8135228,145.0354719,2,1,1,"Wednesday, 11th September 2024","Classic older style proportions of this substantial light-filled apartment are perfectly matched by a quiet surrounding, and first-floor privacy. Located in an exceptionally prestigious blue-chip pocket on the border of Hawthorn and Kew, amidst many schools, Glenferrie Road shopping precinct and public transport. This 1940s large north-oriented solid brick apartment with no shared walls gives you",3101,Kew,Kew East,82.0,6636.0,401.5,3000.0,2175500.0,60329.0,466.0,5590.0,65.2,Kew East,50.6,152,0,0,0,0,0,0,0,293,779.8853405610906,"[145.0354719, -37.8135228]","[145.035668294369, -37.8205347612014]",74-Glenferrie Railway Station/Glenferrie Rd (Hawthorn),2761,915.17,116.41,1286.361400646947,St Vincent's Private Hospital Kew,2102.108165778328,Boroondara Police Station,983.0929175711469,Fire Station No. 18,883.0282222064841,University of Divinity,6370.066529965813,6780.71365438131,7593.561571362552,10701.697876468974,14005.588043873713,726.1948501326481,Coles,0,34,34,6,5,12
https://www.domain.com.au/8-11-13-bourke-street-ringwood-vic-3134-17187675,"8/11-13 Bourke Street, Ringwood VIC 3134",500.0,-37.8131586,145.2255241,2,1,1,Available Now,"This lovely, modern apartment is situated within excellent proximity to RIngwood shops, schools and transport.
Offering plenty of living area, good storage and balcony area, you will be able to leave the car at home.
- Two good size bedrooms with robes
- Open plan kitchen and living
- Central bathroom 
- Split system",3134,Ringwood,Ringwood,293.0,19317.0,991.1,2000.0,990900.0,51776.0,381.0,14887.0,66.4,Ringwood,114.4,227,0,0,0,0,0,0,0,371,444.661729007729,"[145.2255241, -37.8131586]","[145.229473723591, -37.815659765275]",Ringwood Railway Station (Ringwood),2762,1001.64,157.17,1622.5133546829463,Ringwood Private Hospital,125.64073212443876,Ringwood Police Complex,1206.0455752770208,Ringwood Fire Station,1971.6010414656664,Eva Burrows College,10510.219720826928,13443.573760677295,18707.846445199673,23057.668301101065,23386.675027467023,286.1578844193463,Woolworths,5,17,19,4,10,12
https://www.domain.com.au/1-11-rockley-rd-south-yarra-vic-3141-17179738,"1/11 Rockley Rd, South Yarra VIC 3141",920.0,-37.8381603,144.9995582,3,2,1,"Monday, 30th September 2024","A manicured garden entrance creates the welcoming introduction to this exquisite lower level apartment, situated on a wide treelined street, in a brilliant South Yarra locale with Como Park and Royal South Yarra Tennis club nearby.",3141,South Yarra,South Yarra  West,52.0,6789.0,150.3,2100.0,4100000.0,69578.0,457.0,7380.0,69.1,South Yarra,84.2,243,0,0,0,0,0,0,0,428,634.4910730839403,"[144.9995582, -37.8381603]","[144.992342213835, -37.838449349083]",South Yarra Railway Station (South Yarra),2764,882.32,117.81,1742.8755571348918,Alfred Hospital,1072.5875443333957,Prahran,1075.1498535863077,Fire Rescue Victoria - Burnley Complex,1412.3421706958336,Kangan Institute Cremorne Campus,4458.362051051594,5338.713150322219,9949.34496169457,14081.50264860801,14480.126988700791,250.03127091623492,Woolworths,0,38,44,8,9,21
https://www.domain.com.au/110-26-leonard-crescent-ascot-vale-vic-3032-17187305,"110/26 Leonard Crescent, Ascot Vale VIC 3032",575.0,-37.7849343,144.9066044,2,2,1,"Friday, 4th October 2024",** BOOK INSPECTION ONLINE **,3032,Ascot Vale,Ascot Vale,255.0,15728.0,383.6,2458.0,1317500.0,63855.0,370.0,13940.0,70.1,Ascot Vale,124.2,9,0,0,0,0,0,0,0,489,266.57195526075265,"[144.9066044, -37.7849343]","[144.907588697812, -37.787201923272]",Flemington Racecourse Railway Station (Flemington),2765,361.7,57.34,1535.684395385857,North West Day Hospital,2149.9336495285024,Footscray Police Station,1524.8354263975093,Fire Station No. 47,1114.7555127244407,Victoria University (Footscray Park Campus) Building M,5033.0095221642805,5706.452618978803,14644.550962374511,19264.732112234396,24562.533024578774,772.8404062021183,Coles,1,23,5,4,2,20
https://www.domain.com.au/406-1525-dandenong-road-oakleigh-vic-3166-17187304,"406/1525 Dandenong Road, Oakleigh VIC 3166",600.0,-37.8928804,145.0905187,2,1,1,"Thursday, 19th September 2024","** YOU MUST CLICK ON ""EMAIL AGENT"" OR ""BOOK INSPECTION"" TO REGISTER FOR AN INSPECTION**",3166,Oakleigh,Clarinda  Oakleigh South,151.0,11674.0,632.3,2010.0,921000.0,49454.0,400.0,8668.0,60.3,Oakleigh South,146.0,71,0,0,0,0,0,0,0,386,855.3329873981941,"[145.0905187, -37.8928804]","[145.08830786927, -37.9003721411489]",Oakleigh Railway Station (Oakleigh),2766,1386.26,216.39,3843.5040054188307,Monash Medical Centre Moorabbin,603.2628888737992,Oakleigh Police Station,894.1829155991775,Fire Station No. 25,577.3336502542707,Edu Kingdom College,4489.846555701021,5727.233104663042,14476.148548982157,15305.36134370189,19771.53299404326,649.2942110644514,Friendly Cellars,2,15,30,1,10,7
https://www.domain.com.au/4-27-balmoral-avenue-brunswick-east-vic-3057-17187252,"4/27 Balmoral Avenue, Brunswick East VIC 3057",365.0,-37.7609098,144.9768499,2,1,1,Available Now,"** BOOK INSPECTION ONLINE **
Located in a wonderful location is this 2 bedroom apartment has everything you need. Features include updated kitchen with ample storage and electric oven. Separate living area with balcony access, 2 bedrooms both boasting built in wardrobes and bathroom with laundry facilities and a separate toilet. One single car space for your convenience. Walk to Lygon St shops and",3057,Brunswick East,Brunswick East,118.0,13765.0,216.8,2000.0,1270000.0,63008.0,421.0,14545.0,82.3,Brunswick East,42.4,44,0,0,0,0,0,0,0,172,1379.0864945214782,"[144.9768499, -37.7609098]","[144.961167778177, -37.7605745148815]",Anstey Railway Station/217 Albion St (Brunswick),2767,1520.46,171.48,641.2937557523711,Brunswick Private Hospital,1218.7002595331987,Brunswick Police Station,1170.8187150198758,Fire Station No. 4,1384.883869576759,Kangan Institute (disused),4802.044119977585,5621.955826122116,8013.219537320505,15113.554855588805,21796.5798203569,396.9267495682232,Foodworks,4,34,11,6,4,16
https://www.domain.com.au/2657-181-exhibition-street-melbourne-vic-3000-17170814,"2657/181 Exhibition Street, Melbourne VIC 3000",65.0,-37.8114561,144.970058,1,1,1,Available Now,Tired of looking for parking?,3000,Melbourne,East Melbourne,27.0,5100.0,290.0,2383.0,3494000.0,77804.0,480.0,5357.0,71.9,East Melbourne,84.8,101,0,0,0,0,0,0,0,314,254.57852066011452,"[144.970058, -37.8114561]","[144.972910916416, -37.8110540555366]",Parliament Railway Station (Melbourne City),2768,468.75,79.69,614.1003663293886,The Royal Victorian Eye & Ear Hospital,290.76459228669046,Australian Federal Police Southern Command,545.5919889633822,Fire Station No. 1,192.1891449277302,Southern Cross University,627.1711740638959,1397.8455473984418,12549.188064027547,13043.062329740458,18319.642770082733,107.65942168449301,Woolworths Metro,2,37,494,50,27,30
https://www.domain.com.au/102-248-riversdale-road-hawthorn-east-vic-3123-13332652,"102/248 Riversdale Road, Hawthorn East VIC 3123",590.0,-37.8301457,145.0447532,2,2,1,"Friday, 13th September 2024","A boutique high quality architecturally designed development reflects the latest in contemporary design, superior quality and spacious low maintenance comfort.",3123,Hawthorn East,Hawthorn East,173.0,16878.0,382.4,2492.0,3262500.0,61319.0,411.0,14730.0,71.3,Hawthorn East,41.2,138,0,0,0,0,0,0,0,372,866.7784321467839,"[145.0447532, -37.8301457]","[145.045843657131, -37.8223983064671]",Auburn Railway Station (Hawthorn East),2770,1059.55,138.6,1975.3587194865215,Epworth Camberwell,1317.7240596098836,Camberwell Police Station,1038.0674071543149,Fire Station No. 18,871.2550710701457,"The University of Melbourne, Hawthorn Campus",6164.237040452777,7506.659322327773,8103.982914269291,12068.368136014173,12481.870188487334,913.7879876800596,Renaissance IGA,1,34,24,5,1,7
https://www.domain.com.au/302-594-st-kilda-road-melbourne-vic-3004-17139756,"302/594 St Kilda Road, Melbourne VIC 3004",470.0,-37.8496047,144.9799085,1,1,1,Available Now,"With public transport, restaurants, gardens and Albert Park Lake on your doorstep, this stunning apartment offers you an unheralded lifestyle that is unbeatable! Offering a spacious open plan kitchen with meals area, stainless steel appliances/stone bench tops and a light filled living area leading to the balcony. Facilities include concierge, fully equipped gymnasium, and stunning glass enclosed",3004,Melbourne,East Melbourne,27.0,5100.0,290.0,2383.0,3494000.0,77804.0,480.0,5357.0,71.9,East Melbourne,106.8,101,0,0,0,0,0,0,0,427,873.809967515835,"[144.9799085, -37.8496047]","[144.989859924303, -37.8495184845913]",Prahran Railway Station (Prahran),2771,1193.11,140.47,490.71671093815837,Alfred Hospital,1775.4763512108218,Prahran,1276.5685537240088,Fire Station No. 35,1101.2869597651845,Swinburne University of Technology (Prahran Campus),4615.530889152619,5592.175506603459,11663.946810600786,15325.574474785315,15881.47974256475,1079.319849859935,Woolworths Metro,0,32,17,19,0,8
https://www.domain.com.au/4-70-edgar-street-north-glen-iris-vic-3146-17152286,"4/70 Edgar Street North, Glen Iris VIC 3146",450.0,-37.8494859,145.0466443,1,1,1,"Tuesday, 10th September 2024","** YOU MUST CLICK ON ""EMAIL  AGENT"" OR ""BOOK INSPECTION"" TO REGISTER FOR AN INSPECTION**",3146,Glen Iris,Glen Iris  East,213.0,17228.0,570.5,3000.0,2500000.0,67321.0,522.0,14264.0,64.7,Glen Iris,73.6,127,0,0,0,0,0,0,0,184,353.41097088966745,"[145.0466443, -37.8494859]","[145.042807556875, -37.8504467875037]",Tooronga Railway Station/Tooronga Rd (Glen Iris),2772,598.96,95.69,783.2837188714707,Epworth Camberwell,1645.009123653361,Malvern Police Station,3161.8524849343016,Fire Station No. 18,1390.3578052057594,"The University of Melbourne, Hawthorn Campus",5817.335358350937,8536.450183550607,9289.571308212537,10431.440864000246,14626.80071199654,368.66394434462984,Stockland Tooronga Shopping Centre,0,28,6,1,6,12
https://www.domain.com.au/9-164-168-arden-street-north-melbourne-vic-3051-17139711,"9/164-168 Arden Street, North Melbourne VIC 3051",470.0,-37.800354,144.9462448,1,1,0,Available Now,"This delightful one bedroom apartment is situated on the first floor of a well-maintained building. Offers perfect blend of comfort and convenience. Enjoy an abundance of natural light steaming through the large windows in the open plan living area, kitchen with hotplate, microwave &amp; dishwasher. Generous bedroom with built in robes &amp; ensuite style bathroom (shower only).
Situated on the North",3051,North Melbourne,North Melbourne,113.0,18017.0,242.5,2035.0,1302500.0,50971.0,381.0,18818.0,81.9,North Melbourne,51.8,204,0,0,0,0,0,0,0,135,782.0605643212006,"[144.9462448, -37.800354]","[144.94151017321, -37.8063098353538]",North Melbourne Railway Station (West Melbourne),2773,1147.0,224.89,802.1228352243634,Royal Women's Hospital,737.1404704037461,Melbourne North Police Station,1206.6434797683798,Fire Station No. 2,302.776111213122,Bastow Institute,1194.838667299683,1845.3339047451243,12929.326189433104,15409.727815657136,20733.663810316775,396.3462972408959,Foodworks,2,30,37,34,8,32
https://www.domain.com.au/410-243-queens-parade-fitzroy-north-vic-3068-15983379,"410/243 Queens parade, Fitzroy North VIC 3068",460.0,-37.78631900000001,144.9945971,1,1,1,Available Now,"Just 4 kilometers from the CBD, this apartment offers multiple transport options, including Tram stop 86 right outside and easy access to Clifton Hill and Rushall train stations. Enjoy the best of city living along with the serene surroundings of Merri Creek, all within walking distance.",3068,Fitzroy North,Fitzroy North,103.0,13382.0,250.5,2500.0,1725500.0,67265.0,481.0,13376.0,72.8,Fitzroy North,97.8,113,0,0,0,0,0,0,0,443,269.8146034139562,"[144.9945971, -37.78631900000001]","[144.995416701876, -37.788657453155]",Clifton Hill Railway Station (Clifton Hill),2774,1145.32,231.15,1590.1915791825184,Thomas Embling Hospital,1979.3656061667546,Collingwood Police Station,1662.0950076739443,Fire Station No. 13,1461.9062411144378,Melbourne Polytechnic (Fairfield Campus),3522.6681040646795,3843.389078033094,9028.58921678808,12212.381460681929,18638.14225040181,421.5961355300496,Woolworths Metro,6,32,28,10,5,30
https://www.domain.com.au/6901-462-elizabeth-st-melbourne-vic-3000-16548144,"6901/462 Elizabeth St, Melbourne VIC 3000",800.0,-37.807859,144.960611,2,2,0,Available Now,Victoria One is an icon on the corner of Elizabeth and Franklin Streets with a refined sense of elegance in its stunning shade of tea green façades.,3000,Melbourne,East Melbourne,27.0,5100.0,290.0,2383.0,3494000.0,77804.0,480.0,5357.0,71.9,East Melbourne,84.8,101,0,0,0,0,0,0,0,313,289.5083744511735,"[144.960611, -37.807859]","[144.962593535096, -37.8099387667448]",Melbourne Central Railway Station (Melbourne City),2775,1146.0,180.0,896.1696666511875,Peter MacCallum Cancer Centre,636.6473010875202,Melbourne Prosecutions,470.75611395170216,Fire Station No. 3,40.65665026729601,Australian National College,345.71058651714065,665.9454811151601,12715.94812727681,13952.851356785288,19222.93553760215,31.736384211526826,IGA,3,28,444,48,32,27
https://www.domain.com.au/1302-53-batman-street-west-melbourne-vic-3003-17137349,"1302/53 Batman Street, West Melbourne VIC 3003",450.0,-37.8109097,144.951439,1,1,0,Available Now,"Conveniently located next to Flagstaff Garden, Train Station and Queen Victoria Market, this generously proportioned apartment will ideally suit both investors and future owner occupiers.",3003,West Melbourne,Melbourne CBD  West,158.0,12753.0,1126.3,1905.5,775000.0,50971.0,375.0,9586.5,64.45,West Melbourne,50.8,172,0,0,0,0,0,0,0,312,388.95815201728675,"[144.951439, -37.8109097]","[144.955653760429, -37.811981307387]",Flagstaff Railway Station (Melbourne City),2776,784.76,116.54,1260.7292451804701,Peter MacCallum Cancer Centre,291.724855637654,Melbourne West Police Station,56.550306029223464,Fire Station No. 2,297.59883706476836,William Angliss Institute,1024.558723407821,1235.8952246908393,13487.567429077768,14635.091828014403,19679.356032731444,427.1290097463393,ALDI,0,28,198,46,23,18
https://www.domain.com.au/8-18-bute-street-murrumbeena-vic-3163-17134109,"8/18 Bute Street, Murrumbeena VIC 3163",350.0,-37.8937183,145.0705119,1,1,1,Available Now,"*** Please click ""register now"" to receive information regarding our inspection times ***
This upstairs one bedroom home at the back of the block is set in prime location. Recently painted and carpeted throughout and neat as a pin comprising spacious sun filled lounge with heating/cooling. Large kitchen with full sized stove and good cupboard space with small meals area, bedroom with built in",3163,Murrumbeena,Murrumbeena,134.0,9781.0,251.5,2200.0,1608888.0,58008.0,390.0,8449.0,69.9,Murrumbeena,113.8,194,0,0,0,0,0,0,0,388,478.51453677750294,"[145.0705119, -37.8937183]","[145.067374870414, -37.8901983179745]",Murrumbeena Railway Station (Murrumbeena),2777,586.28,149.53,3049.34068529568,Monash Medical Centre Moorabbin,1609.6686192568927,Oakleigh Police Station,2284.394573456864,Fire Station No. 25,655.1757613715644,Scope,6074.297617856057,6610.701483905141,13230.744966108037,14102.34161253828,19624.80432299689,1311.034190224161,Chadstone Shopping Centre,1,22,14,1,0,7
https://www.domain.com.au/3-164-168-arden-street-north-melbourne-vic-3051-17119285,"3/164-168 Arden Street, North Melbourne VIC 3051",480.0,-37.800354,144.9462448,1,1,0,Available Now,"This well-maintained fully furnished 1 bedroom property complete with private courtyard is ideal for a Renter that is seeking an abundance of natural light &amp; space.
Discover urban living at its finest in this delightful 1 bedroom apartment. Offering open plan living with kitchenette, spacious bedroom with queen size bed &amp; built in wardrobe, ensuite style bathroom with shower only.
Located close",3051,North Melbourne,North Melbourne,113.0,18017.0,242.5,2035.0,1302500.0,50971.0,381.0,18818.0,81.9,North Melbourne,51.8,204,0,0,0,0,0,0,0,135,782.0605643212006,"[144.9462448, -37.800354]","[144.94151017321, -37.8063098353538]",North Melbourne Railway Station (West Melbourne),2778,1147.0,224.89,802.1228352243634,Royal Women's Hospital,737.1404704037461,Melbourne North Police Station,1206.6434797683798,Fire Station No. 2,302.776111213122,Bastow Institute,1194.838667299683,1845.3339047451243,12929.326189433104,15409.727815657136,20733.663810316775,396.3462972408959,Foodworks,2,30,37,34,8,32
