id,lat,lon,amenity,name
26157722,-37.046508159999995,143.81799324000002,park,C.L. Bucknall Park
26178175,-37.9998251125,145.12732557083334,park,Braeside Park
26208954,-37.90932341183879,145.22816375440806,park,Event Central at Caribbean Park
26257184,-37.74310726666667,144.91276098888886,park,Woodlands Park
26257201,-37.740939870000005,144.91446421999999,park,
26257209,-37.74266155714286,144.91611688571427,park,
26257777,-37.74817441142857,144.9270539057143,park,Five Mile Creek Reserve
26262196,-37.80607171,144.94763809,park,Hawke Street Reserve
26274713,-37.73897257777778,144.91340169999998,park,
26274767,-36.213852875,147.176528175,park,Memorial Park
26274770,-37.73724801428572,144.91331487142858,park,
26274772,-37.73574111666667,144.91241891666667,park,
26274776,-37.73425500769231,144.9098411,park,Alf Pearce Reserve
26274879,-37.7338702,144.92083241249998,park,Max Johnson Reserve
26275226,-37.74386976842106,144.9172758631579,park,Salmon Reserve
26322931,-37.8306327,144.94224228333334,park,Port Melbourne Cricket Ground
26353084,-37.8426064,144.96323737999998,park,Coot Picnic Area
26382751,-37.71081135000001,144.89219724000003,park,Collier Reserve
26382921,-37.71188862857144,144.8952638714286,park,Glenscott Reserve
26382982,-37.71507532,144.90069678,park,Boeing Reserve
26383264,-37.72446915,144.91284310999998,park,KT Smith Reserve
26383738,-37.72739189473685,144.92146475789477,park,Lebanon Reserve
26405735,-37.79496583636364,144.87815637272726,park,Shorten Reserve
26407727,-37.79176980810811,144.87535550810813,park,Johnson Reserve
26408530,-37.796071425,144.86952841250002,park,Gaudion Reserve
26408918,-37.789324458333326,144.86861691666664,park,Shepherd Gardens
26409086,-37.78705973181818,144.8666597227273,park,Dobson Reserve
26430088,-37.7699059,144.878569875,park,Rafa Park
26431323,-37.783473375,144.86692242499998,park,Costello Reserve
26431694,-37.78062116666666,144.94961320000002,park,McPherson Field
26431829,-37.78352944358974,144.94321851538461,park,Manningham Street Reserve
26447375,-37.901801,145.093368075,park,
26447419,-37.7765857625,144.859371946875,park,Cranwell Reserve
26448576,-37.78102048461538,144.85389293846154,park,Ash Reserve
26448635,-37.776495780000005,144.85111154,park,Pennell Reserve
26450620,-37.775214399999996,144.8377398125,park,Dempster Park
26489306,-37.78738247619048,144.8545952904762,park,Braybrook Park
26490144,-37.783944516666665,144.98817141666666,park,Edwardes Place
26494339,-37.787730249999996,144.8387295375,park,Dickson Street Reserve
26494368,-37.78640620588235,144.8378667,park,Kevin Wheelahan Gardens
26494882,-37.791345549999996,144.84183126666667,park,
26494909,-37.78889993333333,144.83912949999998,park,
26494911,-37.79181323333333,144.84242986666666,park,
26559040,-37.7695183,144.89952271428572,park,Rischbieth Reserves
26559193,-37.765787345161286,144.8991816903226,park,Coulson Gardens
26559282,-37.76551777272727,144.89685824545455,park,
26562763,-37.76840913142857,144.87172164,park,Canning Street Reserve
26562858,-37.770371475000005,144.8674546,park,
26563107,-37.77030045,144.85936085,park,Wilson Reserve
