property_url,name,property_type,cost_text,latitude,longitude,bed_info,bath_info,parking,date_available,desc
https://www.domain.com.au/3-175-kent-st-richmond-vic-3121-17173571,"3/175 Kent St, Richmond VIC 3121",Townhouse,$530 weekly,-37.8149963,145.008074,2 Beds,1 Bath,1 Parking,"Friday, 13th September 2024",Ysabella Dimitrakopoulos
https://www.domain.com.au/24-miller-street-fitzroy-north-vic-3068-17173562,"24 Miller Street, Fitzroy North VIC 3068",Townhouse,"$1,200.00",-37.7766466,144.9800936,4 Beds,3 Baths,2 Parking,"Wednesday, 9th October 2024",Jayde Cashion
https://www.domain.com.au/3-283-glen-eira-rd-caulfield-north-vic-3161-17173430,"3/283 Glen Eira Rd, Caulfield North VIC 3161",Townhouse,$975 weekly,-37.8785794,145.0130179,3 Beds,2 Baths,1 Parking,"Tuesday, 1st October 2024",Samantha Lee
https://www.domain.com.au/19a-finch-street-notting-hill-vic-3168-17173219,"19A Finch Street, Notting Hill VIC 3168",Townhouse,$700,-37.9026906,145.1444342,3 Beds,2 Baths,2 Parking,"Monday, 9th September 2024",Dylan Reeves
https://www.domain.com.au/4-8-william-street-south-yarra-vic-3141-17172280,"4/8 William Street, South Yarra VIC 3141",Townhouse,$750.00,-37.8406029,144.9934716,2 Beds,1 Bath,2 Parking,"Wednesday, 2nd October 2024",Alvin Vitor
https://www.domain.com.au/2-73-waverley-road-chadstone-vic-3148-15816151,"2/73 Waverley Road, Chadstone VIC 3148",Townhouse,$795,-37.8807006,145.0972245,4 Beds,3 Baths,2 Parking,"Friday, 13th September 2024",Dylan Reeves
https://www.domain.com.au/3-24-south-road-brighton-vic-3186-17171841,"3/24 South Road, Brighton VIC 3186",Townhouse,$1250 per week,-37.9288367,144.9953704,3 Beds,2 Baths,2 Parking,"Wednesday, 18th September 2024",Hudson Keppell
https://www.domain.com.au/6-14-johnson-st-richmond-vic-3121-17171189,"6/14 Johnson St, Richmond VIC 3121",Townhouse,$700 weekly,-37.8116081,145.004532,2 Beds,1 Bath,2 Parking,"Wednesday, 2nd October 2024",Tess Macdonald
https://www.domain.com.au/1-30-hiscock-street-chadstone-vic-3148-17170451,"1/30 Hiscock Street, Chadstone VIC 3148",Townhouse,"$1,100 per week",-37.884002,145.0988632,4 Beds,3 Baths,2 Parking,Available Now,LLC Rental PM 1
https://www.domain.com.au/2-45-queen-street-ormond-vic-3204-17168733,"2/45 Queen Street, Ormond VIC 3204",Townhouse,$1395 Per Week,-37.9039604,145.0354963,4 Beds,3 Baths,2 Parking,Available Now,Stella Patselis
https://www.domain.com.au/1-287-alma-road-caulfield-north-vic-3161-15835558,"1/287 Alma Road, Caulfield North VIC 3161",Townhouse,$1350 per week,-37.8643029,145.0130907,3 Beds,3 Baths,2 Parking,"Tuesday, 10th September 2024",Maddy Stubbs
https://www.domain.com.au/2-75-eva-st-clayton-vic-3168-17167069,"2/75 Eva St, Clayton VIC 3168",Townhouse,$675 weekly,-37.92617389999999,145.1127965,2 Beds,1 Bath,2 Parking,"Wednesday, 25th September 2024",Mikayla Lastavec
https://www.domain.com.au/17b-billson-street-brighton-east-vic-3187-17164732,"17B Billson Street, Brighton East VIC 3187",Townhouse,"$1,450.00",-37.9180051,145.0142794,4 Beds,3 Baths,2 Parking,Available Now,Michelle Murray
https://www.domain.com.au/3-1458-high-street-glen-iris-vic-3146-17158512,"3/1458 High Street, Glen Iris VIC 3146",Townhouse,"$1,495 per week",-37.8586649,145.0425098,3 Beds,3 Baths,2 Parking,"Wednesday, 18th September 2024",Lauren Jackson 
https://www.domain.com.au/2-22-verdant-avenue-toorak-vic-3142-17157528,"2/22 Verdant Avenue, Toorak VIC 3142",Townhouse,$995 Per Week,-37.8347153,145.006906,2 Beds,2 Baths,1 Parking,Available Now,Sophie Dumas
https://www.domain.com.au/9-30-32-prince-edward-avenue-mckinnon-vic-3204-17155648,"9/30-32 Prince Edward Avenue, McKinnon VIC 3204",Townhouse,$875.00,-37.90868529999999,145.0408515,3 Beds,2 Baths,2 Parking,"Friday, 6th September 2024",Steven Biggins
https://www.domain.com.au/65b-wallace-avenue-murrumbeena-vic-3163-17154851,"65B Wallace Avenue, Murrumbeena VIC 3163",Townhouse,$950.00,-37.9045237,145.0723927,4 Beds,3 Baths,2 Parking,Available Now,Jasmine Palioportas
https://www.domain.com.au/4-15-cynga-street-preston-vic-3072-16411898,"4/15 Cynga Street, Preston VIC 3072",Townhouse,$595 PER WEEK,-37.7455941,145.0200167,2 Beds,2 Baths,1 Parking,Available Now,Mary Corso
https://www.domain.com.au/1-23-davis-street-belmont-vic-3216-17153613,"1/23 Davis Street, Belmont VIC 3216",Townhouse,$475.00,-38.18317589999999,144.3306291,3 Beds,1 Bath,1 Parking,"Monday, 30th September 2024",Tim Callander
https://www.domain.com.au/600-burwood-road-hawthorn-east-vic-3123-17152655,"600 Burwood Road, Hawthorn East VIC 3123",Townhouse,$2500 pw,-37.8239413,145.0451343,2 Beds,2 Baths,N/A,Available Now,"Combining elegance with practical convenience, Helena of Hawthorn has been meticulously and lovingly custom designed by award-winning Interior Designer, Shaynna Blaze to deliver a fully furnished executive residence blending Victorian heritage charm with contemporary luxury. Ideally positioned to enjoy public transport, Auburn Village retail and dining precincts at your doorstep."
https://www.domain.com.au/3-310-burnley-street-richmond-vic-3121-17148046,"3/310 Burnley Street, Richmond VIC 3121",Townhouse,$700 weekly,-37.8238112,145.0071316,2 Beds,2 Baths,1 Parking,"Saturday, 14th September 2024",Ysabella Dimitrakopoulos
https://www.domain.com.au/4-309-bell-street-bellfield-vic-3081-17147788,"4/309 Bell Street, Bellfield VIC 3081",Townhouse,$635,-37.7503977,145.0425646,2 Beds,2 Baths,1 Parking,Available Now,LLC Rental PM 2
https://www.domain.com.au/1-15-durham-road-kilsyth-vic-3137-17145810,"1/15 Durham Road, Kilsyth VIC 3137",Townhouse,$650 weekly,-37.8016319,145.3179145,3 Beds,2 Baths,2 Parking,"Thursday, 12th September 2024",Emily Nash
https://www.domain.com.au/20-newton-street-kensington-vic-3031-14976388,"20 Newton Street, Kensington VIC 3031",Townhouse,$990pw,-37.7965672,144.9220471,4 Beds,2 Baths,2 Parking,Available Now,Danielle Ryan
